node_1|node_2|edge|chunk_id|count
Menott A, Puddu PE|How to seven countries study contibuted to the definition and development of the Mediterranean diet concept: A 50-year journey|Authors|6a5da3ee3a4d4c6c922d323de8000c95|4
Nutr Metab Cardiovasc Dis 2015|25: 245-52|Cited in|6a5da3ee3a4d4c6c922d323de8000c95|4
Astrup A, Dyerberg J, Elwood P, et al.|The role of reducing intakes of saturated fat in the prevention of cardiovascular disease: Where does the evidence stand in 2010|Authors|6a5da3ee3a4d4c6c922d323de8000c95|4
Am J Clin|Published|Published|6a5da3ee3a4d4c6c922d323de8000c95|4
evidence|2010|Where does the evidence stand in 2010|9d1c5505c2ae4d35aa0b07e4b0943dcf|4
Am J Clin Nutr|2011; 93: 684-8|Am J Clin Nutr 2011; 93: 684-8|9d1c5505c2ae4d35aa0b07e4b0943dcf|4
Mensink RP, Katan MB|Effect of dietary fatty acids on serum lipids and lipoproteins. A meta-analysis of 27 trials.|Meta-analysis of 27 trials|9d1c5505c2ae4d35aa0b07e4b0943dcf|4
Arterioscler Thromb|1992; 12: 911-9|Arterioscler Thromb 1992; 12: 911-9|9d1c5505c2ae4d35aa0b07e4b0943dcf|4
Mozaffarian D, Katan MB, Ascherio A, Stampfer MJ, Willett WC|Trans fatty-acids and cardiovascular disease. N Engl J Med 2006; 354: 1601-13.|Trans fatty-acids and cardiovascular disease|9d1c5505c2ae4d35aa0b07e4b0943dcf|4
Wen YT, Dai JH, Gao Q|Effects of omega-3 fatty acid on major cardiovascular events and mortality in patients with|Effects of omega-3 fatty acid on major cardiovascular events and mortality|9d1c5505c2ae4d35aa0b07e4b0943dcf|4
meta-analysis|randomized controlled trials|A meta-analysis of randomized controlled trials|a15d8ad8e536456a82f74e617f7cf831|4
coronary heart disease|mortality in patients|patients with coronary heart disease and their mortality|a15d8ad8e536456a82f74e617f7cf831|4
omega-3 fatty acid supplementation|risk of major cardiovascular disease events|omega-3 fatty acid supplementation and risk of major cardiovascular disease events|a15d8ad8e536456a82f74e617f7cf831|4
omega-3 fatty acids|JAMA 2012 publication|Association between omega-3 fatty acid supplementation and risk of major cardiovascular disease events found in a systematic review and meta-analysis published in JAMA 2012|a15d8ad8e536456a82f74e617f7cf831|4
systematic review|meta-analysis|A systematic review leads to a meta-analysis|a15d8ad8e536456a82f74e617f7cf831|4
Multiple Risk Factor Intervention Trial|MultipIe Risk Factor Intervention Trial Research Group|Research Group|d04c0fe0c2194f50a98ba2fcf6cc5588|4
Cholesterol Treatment Trialists' Collaboration|Mihaylova B, Em-berson J, Blackwll L, et al.|Researchers|d04c0fe0c2194f50a98ba2fcf6cc5588|4
Lancet|380: 581-90.|Publisher|d04c0fe0c2194f50a98ba2fcf6cc5588|4
Arch Intern Med|152: 1490-500.|Publisher|d04c0fe0c2194f50a98ba2fcf6cc5588|4
Scandinavian Simvastatin Survival Study (4S)|Reducing the risk of coronary events|study|eaf99e3494cb46d5a651b14f284f8589|4
4S|Kjekshus J, Pedersen TR|authors|eaf99e3494cb46d5a651b14f284f8589|4
Nutr|2005; 81: 1322-9|is a reference to|8a236d6921584e9e8a98c798565d1079|4
Pfeffer MA|Sacks FM, Moyé LA, et al|are authors of the paper|8a236d6921584e9e8a98c798565d1079|4
Influence of baseline lipids on effectiveness of pravastatin in the CARE trial cholesterol and recurrent events|J Am Coll Cardiol 1999; 33: 125-30|is a paper referred to|8a236d6921584e9e8a98c798565d1079|4
Heart Protection Study Collaborative Group|MRC/BHF Heart Protection Study of cholesterol lowering with simvastatin in 20536|is a group that conducted the study|8a236d6921584e9e8a98c798565d1079|4
cholesterol and recurrent events|Influence of baseline lipids on effectiveness of pravastatin in the CARE trial|are part of a trial|8a236d6921584e9e8a98c798565d1079|4
CVD Measurable Risk Factors|Current Cardiology Reviews, 2018, Vol. 14, No. 3|refers to|88c8f99ebb8d465b9377321bb2b85c86|4
high-risk individuals|a randomised placebocontrolled trial|involved in|88c8f99ebb8d465b9377321bb2b85c86|4
Lancet 2002; 360: 7-22.|[48] Streja L, Packard CJ, Shepherd J, Cobbe S, Ford I. Factors affecting low-density lipoprotein cholesterol response to pravastatin in the West of Scotland Coronary Prevention Study (WOSCOPS). Am J Cardiol 2002; 90: 731-6.|cites|88c8f99ebb8d465b9377321bb2b85c86|4
360: 7-22|Streja L, Packard CJ, Shepherd J, Cobbe S, Ford I. Factors affecting low-density lipoprotein cholesterol response to pravastatin in the West of Scotland Coronary Prevention Study (WOSCOPS). Am J Cardiol 2002; 90: 731-6.|page and issue|88c8f99ebb8d465b9377321bb2b85c86|4
West of Scotland Coronary Prevention Study (WOSCOPS)|Streja L, Packard CJ, Shepherd J, Cobbe S, Ford I. Factors affecting low-density lipoprotein cholesterol response to pravastatin in the West of Scotland Coronary Prevention Study (WOSCOPS). Am J Cardiol 2002; 90: 731-6.|study|88c8f99ebb8d465b9377321bb2b85c86|4
[49] Gotto AM Jr, Bocuzzi SJ, Cook JR.|Effect of lovastatin on cardio-vascular resource utilization and|cites|88c8f99ebb8d465b9377321bb2b85c86|4
cardio-vascular resource utilization and|Gotto AM Jr, Bocuzzi SJ, Cook JR. Effect of lovastatin on cardiovascular resource utilization and|article title|88c8f99ebb8d465b9377321bb2b85c86|4
cardio-vascular resource utilization|Air Force/Texas Coronary Atherosclerosis Prevention Study (AFCAPS/TexCAPS)|study of cardio-vascular resource utilization and costs in the Air Force/Texas Coronary Atherosclerosis Prevention Study|fd1989090df64ff293a21911840e02b6|4
Air Force/Texas Coronary Atherosclerosis Prevention Study (AFCAPS/TexCAPS)|AFCAPS/TexCAPS Research Group|research group responsible for the study|fd1989090df64ff293a21911840e02b6|4
AFCAPS/TexCAPS|Am J Cardiol 2000|published in Am J Cardiol 2000|fd1989090df64ff293a21911840e02b6|4
coronary heart disease|triglycerides|triglycerides and the risk of coronary heart disease|fd1989090df64ff293a21911840e02b6|4
triglycerides-rich lipoproteins|triglyceride-rich lipoproteins|mentioned together in context|fd1989090df64ff293a21911840e02b6|4
Triglyceride-rich lipoproteins|high-density lipoprotein cholesterol|in patients at high risk of cardiovascular disease|c4e46ee41b5d4799ad2c155025e151f8|4
evidence and guidance for management|P, et al. Triglyceride-rich lipoproteins and high-density lipoprotein cholesterol in patients at high risk of cardiovascular disease: Eur Heart J 2011; 32: 1345-61.|from the context|c4e46ee41b5d4799ad2c155025e151f8|4
traditional and novel risk factors|impact of traditional and novel risk factors on the relationship between socioeconomic status and incident cardiovascular events|Albert MA, Glynn RJ, Burin J, Ridker PM. Impact of traditional and novel risk factors on the relationship between socioeconomic status and incident cardiovascular events. Circulation 2006; 114: 1619-2626.|c4e46ee41b5d4799ad2c155025e151f8|4
socioeconomic status|functional recovery|Alter DA, Franklin B, Ko DT, et al. Socioeconomic status, functional recovery|c4e46ee41b5d4799ad2c155025e151f8|4
Socioeconomic status|Functional recovery|among patients surviving acute myocardial infarction.|bbca9d2c56d54797b0e0e2d05c292c38|4
Functional recovery|Longterm mortality|among patients surviving acute myocardial infarction.|bbca9d2c56d54797b0e0e2d05c292c38|4
Patients|Surviving acute myocardial infarction|study context|bbca9d2c56d54797b0e0e2d05c292c38|4
Socioeconomic status|Longterm mortality|among patients surviving acute myocardial infarction.|bbca9d2c56d54797b0e0e2d05c292c38|4
average lifespan of humans|65 and older age group|percentage of people entering|3b663ff9ec2b4dfc8b24ea8eda5259a9|4
increasing average lifespan of humans|next 20 years|continuing to do so|3b663ff9ec2b4dfc8b24ea8eda5259a9|4
age group|cardiovascular disease|leading cause of death|d80e2310a0ba45d2afab64cd2b57daad|4
aging|cardiovascular disease|largest risk factor|d80e2310a0ba45d2afab64cd2b57daad|4
aging|molecular biology of aging|field|39d17a2c3d99460d967f97a12a2daa26|4
aging pathways|cardiovascular health|role in|39d17a2c3d99460d967f97a12a2daa26|4
gap|merging together|beginning to close|39d17a2c3d99460d967f97a12a2daa26|4
lifespan|health span|regulating|39d17a2c3d99460d967f97a12a2daa26|4
sirtuins|key genes|involved in regulating|39d17a2c3d99460d967f97a12a2daa26|4
AMP-activated protein kinase|key genes|involved in regulating|39d17a2c3d99460d967f97a12a2daa26|4
mammalian target of rapamycin|key genes|involved in regulating|39d17a2c3d99460d967f97a12a2daa26|4
insulin-like growth factor 1|key genes|involved in regulating|39d17a2c3d99460d967f97a12a2daa26|4
cardiovascular health|person's age|The most important determinant of cardiovascular health is a person’s age.|64a4c473483f494080fc758654829a6d|4
aging genes|cardiovascular disease|discussing studies linking genes of aging and cardiovascular health|64a4c473483f494080fc758654829a6d|4
population|aged 65 or older|approximately 20%|73d72c468e5c4e9cb13c9a742c871511|4
CVD|leading cause|will result in 40% of all deaths|73d72c468e5c4e9cb13c9a742c871511|4
age group|critical component|remains vital that we understand why age is such a critical component|73d72c468e5c4e9cb13c9a742c871511|4
rodent studies|atherosclerosis or cardiomyopathies|Most rodent studies of atherosclerosis or cardiomyopathies|1c505c50fb124ac19e4f8c085fc85943|4
rodent studies|young mice|were performed in young mice,|1c505c50fb124ac19e4f8c085fc85943|4
studies|genetic and pharmacological interventions|that extend lifespan rarely assessed whether CVD or heart function are improved.|1c505c50fb124ac19e4f8c085fc85943|4
introductory review|discuss genetic pathways|we discuss genetic pathways that have been identified to regulate the process of aging.|1c505c50fb124ac19e4f8c085fc85943|4
changes in cardiovascular system|age|occur with age|d20b445a79774cefa87a72ef036464df|4
overview of changes|cardiovascular system|provide an overview|d20b445a79774cefa87a72ef036464df|4
recent breakthroughs|aging and cardiovascular research fields|bridge the gap between the two|d20b445a79774cefa87a72ef036464df|4
American Heart Association, Inc.|2012|provide an overview of changes that occur in the cardiovascular system with age and|d20b445a79774cefa87a72ef036464df|4
Correspondence to|Brian J. North, PhD|Correspondence to|d20b445a79774cefa87a72ef036464df|4
Correspondence to|David A. Sinclair, PhD|Correspondence to|d20b445a79774cefa87a72ef036464df|4
Ave Louis Pasteur|Boston, MA 02115|located at|fc8ff86567d141e580e40dcae3fe1e67|4
brian_north@hms.harvard.edu|Ave Louis Pasteur, Boston|contact information|fc8ff86567d141e580e40dcae3fe1e67|4
david_sinclair@hms.harvard.edu|Ave Louis Pasteur, Boston|contact information|fc8ff86567d141e580e40dcae3fe1e67|4
D.A.S.|consultant and inventor|role in|fc8ff86567d141e580e40dcae3fe1e67|4
D.A.S.|patents licensed to GSK|has relation with|fc8ff86567d141e580e40dcae3fe1e67|4
sirtuin-related medicines|developed by GSK|are related to|fc8ff86567d141e580e40dcae3fe1e67|4
NIH Public Access|Author Manuscript|format of the document|fc8ff86567d141e580e40dcae3fe1e67|4
Circ Res|Author manuscript|published as|fc8ff86567d141e580e40dcae3fe1e67|4
110(8): 1097–1108|Circ Res.|appeared in|fc8ff86567d141e580e40dcae3fe1e67|4
NIH-PA|Author Manuscript|is related to|c7a7d8d9d1884926a6864c4972ebac93|4
NIH-PA Author Manuscript|Manuscript|is a type of|c7a7d8d9d1884926a6864c4972ebac93|4
Aging|Progressive decline in physiological processes|associated with|17433bfbc9c74f37a59baafcd206731e|4
Aging|Increased risk of health complications and disease|leading to|17433bfbc9c74f37a59baafcd206731e|4
Cardiovascular system|Delivering oxygenated blood|By delivering|17433bfbc9c74f37a59baafcd206731e|4
Cardiovascular system|Health of every tissue|to all tissues in the body|17433bfbc9c74f37a59baafcd206731e|4
Aging|Effect on heart|Aging has a remarkable effect on|17433bfbc9c74f37a59baafcd206731e|4
arterial system|CVD including atherosclerosis, hypertension, myocardial infarction, stroke|cause and effect|92a571718ede4d25a397194d3063280e|4
aging cardiovascular tissues|pathological alterations including hypertrophy, altered LV diastolic function, diminished LV systolic reverse capacity, increased arterial stiffness, impaired endothelial function3,4|result and effects|92a571718ede4d25a397194d3063280e|4
health of the arterial and cardiac|pathological alterations including hypertrophy, altered LV diastolic function, diminished LV systolic reverse capacity, increased arterial stiffness, impaired endothelial function3,4|affected by|92a571718ede4d25a397194d3063280e|4
health of the arterial and cardiac|arterial system|related to|92a571718ede4d25a397194d3063280e|4
arterial stiffness|compensatory mechanisms|leads to|4db17bec3b3a4f328b8c18dcb60e70c0|4
increase in arterial stiffness|LV hypertrophy and fibroblast proliferation|results in|4db17bec3b3a4f328b8c18dcb60e70c0|4
decreased cardiac output|increase in fibrotic tissue|caused by|4db17bec3b3a4f328b8c18dcb60e70c0|4
heart rate modulation|age|affected by|4db17bec3b3a4f328b8c18dcb60e70c0|4
decrease in heart rate variability|maximum heart rate|affected by|4db17bec3b3a4f328b8c18dcb60e70c0|4
heart rate|age and other factors|influenced by|4db17bec3b3a4f328b8c18dcb60e70c0|4
loss of cells in the sinoatrial node|controlling heart rate|responsible for controlling heart rate|c0731e724c8145d09ba3c0cb158db8a4|4
LV diastolic filling rate|begins to decline|declines|c0731e724c8145d09ba3c0cb158db8a4|4
increasing arterial contraction|to sustain stroke volume and workload|compensation mechanism for maintaining sufficient|c0731e724c8145d09ba3c0cb158db8a4|4
ejection fraction|age|decreases with age|0effba81dfbb46478c5b8e23e25cb823|4
LV contractility|age|decreases with age|0effba81dfbb46478c5b8e23e25cb823|4
sympathetic modulation of heart rate|age|decreases with age|0effba81dfbb46478c5b8e23e25cb823|4
response to β-adrenergic receptor activation|age|decreases with age|0effba81dfbb46478c5b8e23e25cb823|4
cardiac output|decline in function with age|reduction due to|0effba81dfbb46478c5b8e23e25cb823|4
myocardium|muscle mass|stimulates the myocardium to compensate by increasing|0effba81dfbb46478c5b8e23e25cb823|4
cardiac output|short-term enhancement|provides short-term|0effba81dfbb46478c5b8e23e25cb823|4
cardiac output|long-term effect|the long-term effect of|0effba81dfbb46478c5b8e23e25cb823|4
hypertrophy|diminishes cardiac function|relationship found in one sentence|85983fcf1dd24dbca64072f5ef6b16a4|4
ventricular hypertrophy|result of increase in size of individual cardiomyocytes|relationship found in one sentence|85983fcf1dd24dbca64072f5ef6b16a4|4
